X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
160000.0,1.0,2.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,155389.0,152162.0,154715.0,155026.0,79051.0,81089.0,6911.0,6500.0,4270.0,2518.0,2994.0,0.0,0
30000.0,2.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,26953.0,27412.0,27835.0,28215.0,28345.0,29055.0,1741.0,2000.0,1439.0,959.0,1500.0,1411.0,0
190000.0,1.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,79584.0,83108.0,82179.0,80874.0,81720.0,87685.0,7007.0,2912.0,2871.0,3501.0,8001.0,3234.0,1
50000.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16397.0,17378.0,17523.0,18467.0,17865.0,18234.0,1572.0,1617.0,1561.0,759.0,779.0,908.0,1
30000.0,1.0,3.0,1.0,30.0,3.0,2.0,2.0,7.0,7.0,7.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100000.0,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,96353.0,99710.0,102093.0,97701.0,99322.0,98787.0,4900.0,5000.0,4000.0,3800.0,3710.0,4100.0,0
160000.0,2.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,52373.0,51839.0,39847.0,39114.0,39935.0,41269.0,1676.0,1940.0,1400.0,1451.0,2000.0,1533.0,0
60000.0,2.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,-1.0,3517.0,3277.0,11335.0,9341.0,6451.0,3592.0,1000.0,10341.0,0.0,0.0,3592.0,3911.0,0
60000.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,2.0,2.0,2.0,15145.0,16618.0,18475.0,17919.0,19167.0,18750.0,2000.0,2100.0,0.0,1500.0,0.0,1500.0,0
100000.0,2.0,2.0,1.0,41.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2.0,1.0,2.0,27.0,1.0,2.0,0.0,0.0,2.0,2.0,21824.0,21187.0,23815.0,26418.0,25859.0,29745.0,0.0,3000.0,3000.0,0.0,4500.0,0.0,0
400000.0,1.0,2.0,1.0,45.0,0.0,0.0,2.0,0.0,0.0,2.0,337135.0,373869.0,366338.0,374255.0,409777.0,527566.0,44000.0,0.0,14000.0,42000.0,126000.0,18000.0,1
30000.0,2.0,2.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,27620.0,27921.0,28585.0,29007.0,29195.0,21335.0,1449.0,1503.0,1315.0,893.0,1000.0,513.0,0
70000.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,63903.0,65248.0,62958.0,64209.0,59482.0,60883.0,3000.0,2190.0,2201.0,2181.0,2413.0,1952.0,0
200000.0,2.0,2.0,2.0,35.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,1709.0,2400.0,675.0,0.0,0.0,0.0,2400.0,675.0,0.0,0.0,0.0,0.0,0
130000.0,1.0,3.0,2.0,45.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,13513.0,11800.0,2522.0,1261.0,390.0,390.0,1000.0,2522.0,0.0,390.0,390.0,390.0,0
60000.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,63709.0,64261.0,50243.0,15092.0,12037.0,10000.0,2351.0,1237.0,422.0,528.0,2000.0,5000.0,0
50000.0,2.0,2.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,10950.0,5662.0,6797.0,7565.0,9565.0,11357.0,1097.0,1232.0,1000.0,2000.0,2000.0,4000.0,0
10000.0,1.0,3.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,8813.0,8464.0,9474.0,9716.0,9960.0,10188.0,2148.0,1158.0,400.0,400.0,400.0,300.0,0
20000.0,1.0,2.0,2.0,25.0,4.0,3.0,2.0,0.0,0.0,0.0,20610.0,20005.0,19331.0,19333.0,17363.0,16314.0,0.0,0.0,500.0,715.0,326.0,0.0,1
90000.0,1.0,2.0,1.0,41.0,1.0,2.0,0.0,0.0,0.0,2.0,86699.0,84423.0,86173.0,87942.0,92756.0,91146.0,0.0,4008.0,4100.0,7200.0,0.0,3271.0,0
40000.0,2.0,1.0,2.0,23.0,2.0,2.0,2.0,0.0,0.0,0.0,19827.0,20709.0,21070.0,21420.0,23066.0,23683.0,1500.0,1000.0,1000.0,2000.0,1000.0,894.0,1
50000.0,2.0,2.0,2.0,37.0,0.0,0.0,2.0,0.0,0.0,0.0,49078.0,51063.0,40371.0,19522.0,19140.0,17912.0,3800.0,0.0,805.0,818.0,1000.0,592.0,0
150000.0,2.0,2.0,2.0,36.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,1374.0,-4.0,-4.0,6340.0,4998.0,5710.0,0.0,0.0,6344.0,4998.0,5712.0,5000.0,0
180000.0,2.0,5.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,84484.0,79099.0,77640.0,78369.0,80010.0,83683.0,3007.0,2804.0,2802.0,2901.0,5000.0,80000.0,0
100000.0,1.0,3.0,1.0,41.0,1.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,840.0,0.0,0.0,63562.0,66520.0,840.0,0.0,0.0,63562.0,4000.0,3000.0,0
360000.0,2.0,2.0,1.0,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1999.0,10145.0,4005.0,19158.0,3569.0,31171.0,10145.0,4723.0,19158.0,3569.0,31171.0,3283.0,0
90000.0,1.0,2.0,2.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,89094.0,83036.0,86181.0,86311.0,66572.0,68119.0,3000.0,4500.0,3500.0,2500.0,3500.0,3000.0,1
100000.0,2.0,3.0,1.0,33.0,0.0,0.0,2.0,0.0,0.0,2.0,32526.0,37106.0,36260.0,36995.0,39355.0,39982.0,5396.0,0.0,1285.0,2916.0,1368.0,0.0,0
20000.0,2.0,2.0,2.0,46.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,189.0,2249.0,3551.0,6180.0,0.0,0.0,2249.0,3551.0,5000.0,0.0,0.0,0.0,0
240000.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,53286.0,16920.0,12869.0,14497.0,12262.0,8331.0,8000.0,1500.0,5000.0,1000.0,3000.0,2666.0,0
20000.0,2.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,18519.0,20195.0,19638.0,17198.0,14253.0,18475.0,2000.0,1376.0,1121.0,460.0,6000.0,624.0,0
360000.0,2.0,1.0,1.0,30.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,18886.0,14249.0,3821.0,2404.0,319.0,0.0,0.0,3828.0,2000.0,319.0,0.0,0.0,0
80000.0,2.0,3.0,1.0,35.0,2.0,2.0,2.0,2.0,2.0,0.0,70002.0,71389.0,73788.0,74463.0,72834.0,74190.0,3100.0,4204.0,2790.0,0.0,3043.0,2625.0,1
80000.0,2.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,74228.0,76138.0,45441.0,30526.0,28356.0,2661.0,3500.0,2000.0,1400.0,1600.0,400.0,1000.0,0
40000.0,1.0,2.0,2.0,35.0,2.0,0.0,0.0,0.0,0.0,-2.0,21072.0,20454.0,19977.0,20650.0,0.0,0.0,1504.0,1427.0,1100.0,0.0,0.0,0.0,1
210000.0,2.0,1.0,2.0,33.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,27042.0,0.0,188.0,16464.0,13947.0,0.0,0.0,188.0,16476.0,0.0,0.0,0.0,0
80000.0,2.0,2.0,1.0,39.0,1.0,-1.0,-1.0,2.0,2.0,2.0,0.0,174.0,2071.0,2036.0,840.0,1081.0,174.0,2071.0,150.0,0.0,931.0,0.0,0
240000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,30173.0,29109.0,16704.0,13934.0,2020.0,4520.0,5009.0,4000.0,3506.0,0.0,2500.0,4000.0,0
30000.0,2.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,-2.0,-2.0,15767.0,16083.0,6115.0,0.0,0.0,0.0,1488.0,1000.0,0.0,0.0,0.0,0.0,0
290000.0,2.0,2.0,1.0,49.0,-1.0,0.0,0.0,0.0,0.0,0.0,37246.0,36927.0,39769.0,35058.0,36965.0,38863.0,3000.0,3500.0,2500.0,2500.0,2500.0,2000.0,0
60000.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,60380.0,55367.0,111334.0,19358.0,19760.0,20223.0,2296.0,2510.0,838.0,862.0,1015.0,400.0,0
20000.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,19149.0,20221.0,19812.0,10717.0,13534.0,15298.0,1392.0,1201.0,1000.0,3000.0,2000.0,399.0,0
240000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,209848.0,214477.0,218142.0,195913.0,197823.0,189111.0,10000.0,9000.0,7000.0,7000.0,6625.0,7000.0,0
230000.0,2.0,1.0,1.0,31.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000.0,2.0,1.0,2.0,36.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-312.0,-2479.0,2479.0,2479.0,763.0,288.0,0.0,4958.0,0.0,763.0,0.0,14472.0,1
250000.0,2.0,2.0,2.0,29.0,2.0,2.0,2.0,0.0,0.0,0.0,252354.0,258503.0,252087.0,246649.0,177663.0,125960.0,11783.0,0.0,8065.0,5404.0,5000.0,5000.0,1
50000.0,1.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,42284.0,31512.0,26097.0,27148.0,54991.0,28480.0,1800.0,1600.0,1500.0,1000.0,2400.0,1500.0,0
30000.0,2.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,26253.0,27256.0,28472.0,29212.0,29400.0,30000.0,1444.0,1660.0,1400.0,588.0,600.0,0.0,0
180000.0,2.0,2.0,1.0,26.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,52666.0,181987.0,181255.0,174825.0,140909.0,177257.0,272817.0,7017.0,8201.0,8246.0,186732.0,8000.0,0
310000.0,1.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,124617.0,126982.0,125072.0,126416.0,132772.0,137519.0,6015.0,5006.0,5006.0,10004.0,8007.0,5017.0,0
60000.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,59959.0,49744.0,48257.0,46353.0,45481.0,48373.0,10020.0,4000.0,4000.0,0.0,3800.0,0.0,0
300000.0,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,131760.0,132770.0,130595.0,132683.0,128557.0,125900.0,4700.0,4995.0,4516.0,4034.0,4088.0,3886.0,0
340000.0,1.0,1.0,2.0,33.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,8427.0,10289.0,9452.0,22630.0,8819.0,9327.0,10300.0,9461.0,22676.0,8007.0,9336.0,32776.0,0
140000.0,2.0,1.0,2.0,29.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1216.0,2677.0,2985.0,3739.0,1242.0,1216.0,2698.0,6069.0,3889.0,1242.0,3061.0,0
160000.0,2.0,2.0,2.0,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2.0,1.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,7593.0,9634.0,4476.0,8830.0,8153.0,6422.0,2379.0,7.0,7002.0,13.0,155.0,1.0,1
380000.0,2.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,384979.0,276655.0,174060.0,172167.0,142135.0,152135.0,20000.0,9500.0,4180.0,0.0,10000.0,5000.0,0
320000.0,1.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,144648.0,150320.0,151365.0,154025.0,157082.0,160217.0,8000.0,6000.0,5671.0,5700.0,5741.0,9900.0,0
100000.0,2.0,1.0,1.0,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,52708.0,15075.0,20035.0,4116.0,-110.0,3512.0,9967.0,20195.0,4228.0,0.0,3622.0,0.0,0
50000.0,1.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,28440.0,23228.0,21482.0,18029.0,18705.0,18698.0,1436.0,1162.0,2184.0,871.0,500.0,0.0,0
280000.0,2.0,2.0,1.0,49.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,20650.0,0.0,0.0,4533.0,5533.0,65607.0,0.0,0.0,4533.0,1000.0,65607.0,2000.0,0
130000.0,1.0,2.0,1.0,35.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,129902.0,134400.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0
70000.0,1.0,1.0,2.0,25.0,-1.0,2.0,2.0,2.0,2.0,0.0,3635.0,4529.0,4308.0,4859.0,4638.0,4911.0,1100.0,0.0,624.0,0.0,500.0,1000.0,0
50000.0,1.0,1.0,2.0,23.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,19553.0,0.0,0.0,0.0,0.0,19553.0,389.0,0
180000.0,2.0,3.0,1.0,64.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,18084.0,1703.0,3681.0,21325.0,2228.0,856.0,1703.0,3697.0,21330.0,2228.0,1531.0,16934.0,0
70000.0,2.0,2.0,2.0,33.0,0.0,-1.0,0.0,0.0,0.0,0.0,9286.0,2748.0,4689.0,6569.0,4909.0,0.0,2748.0,2000.0,2009.0,2000.0,0.0,0.0,0
50000.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,-2.0,26666.0,21062.0,6495.0,2207.0,0.0,0.0,2000.0,2000.0,1000.0,0.0,0.0,0.0,0
360000.0,2.0,2.0,2.0,40.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,9325.0,10741.0,45619.0,37459.0,31747.0,26899.0,10741.0,46378.0,46347.0,0.0,0.0,19607.0,0
30000.0,2.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,15455.0,6570.0,11000.0,12460.0,28778.0,24244.0,2000.0,5000.0,2000.0,17000.0,1500.0,2000.0,0
20000.0,2.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5099.0,5835.0,6763.0,7283.0,7370.0,7371.0,1200.0,1257.0,1000.0,420.0,502.0,500.0,0
100000.0,1.0,3.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,46675.0,46567.0,46638.0,46454.0,46262.0,47823.0,1800.0,2000.0,1700.0,1683.0,3500.0,1500.0,0
200000.0,1.0,2.0,1.0,51.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,206.0,2522.0,1261.0,0.0,1261.0,-1261.0,2522.0,1261.0,0.0,1261.0,0.0,5242.0,0
290000.0,1.0,2.0,1.0,37.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,199911.0,204462.0,208769.0,213085.0,211829.0,96532.0,8001.0,8001.0,8037.0,10074.0,5010.0,179228.0,0
130000.0,1.0,2.0,2.0,27.0,1.0,2.0,2.0,2.0,2.0,2.0,123371.0,125905.0,126524.0,127534.0,130524.0,132416.0,6000.0,4300.0,4400.0,5000.0,4000.0,63.0,0
90000.0,2.0,2.0,1.0,27.0,3.0,2.0,2.0,2.0,0.0,0.0,81701.0,85753.0,87510.0,85188.0,87112.0,169533.0,6000.0,4000.0,0.0,4200.0,3285.0,7787.0,1
170000.0,2.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,95780.0,109078.0,115606.0,121493.0,132016.0,145820.0,13298.0,9913.0,7900.0,10523.0,16289.0,3600.0,0
50000.0,1.0,3.0,2.0,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,42838.0,37225.0,36087.0,9636.0,9590.0,10030.0,1759.0,1779.0,320.0,500.0,1000.0,1000.0,0
60000.0,1.0,3.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,61548.0,63020.0,16982.0,37318.0,18352.0,17869.0,2700.0,1500.0,2000.0,1000.0,824.0,333.0,0
20000.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,18920.0,20302.0,19477.0,20210.0,20077.0,20022.0,1700.0,1300.0,1000.0,800.0,700.0,750.0,0
70000.0,1.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,67857.0,69711.0,64947.0,26022.0,28575.0,21460.0,3000.0,1500.0,13959.0,3000.0,1500.0,4000.0,0
390000.0,2.0,2.0,1.0,41.0,-2.0,-1.0,0.0,0.0,0.0,0.0,3983.0,25146.0,197534.0,179690.0,170173.0,164339.0,25146.0,185059.0,9137.0,6513.0,5058.0,6000.0,0
60000.0,2.0,3.0,1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,0
20000.0,1.0,3.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,14576.0,16318.0,17388.0,17850.0,17737.0,27240.0,2000.0,1354.0,2113.0,1000.0,1000.0,1000.0,0
100000.0,2.0,2.0,2.0,24.0,1.0,2.0,0.0,0.0,0.0,2.0,7127.0,6867.0,8095.0,9296.0,10241.0,9936.0,0.0,1500.0,1500.0,1100.0,0.0,3000.0,0
20000.0,1.0,2.0,2.0,22.0,1.0,2.0,2.0,2.0,0.0,0.0,14542.0,14011.0,16899.0,16335.0,16509.0,17590.0,0.0,3132.0,0.0,742.0,1501.0,0.0,1
50000.0,1.0,3.0,1.0,48.0,-1.0,0.0,0.0,0.0,0.0,0.0,50899.0,50527.0,50375.0,46952.0,50343.0,48831.0,2000.0,2000.0,2000.0,5001.0,5000.0,5021.0,0
90000.0,1.0,2.0,2.0,30.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,370.0,370.0,922.0,552.0,182.0,312.0,370.0,922.0,0.0,0.0,500.0,600.0,1
20000.0,1.0,3.0,2.0,47.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,3897.0,4774.0,-10.0,-10.0,-10.0,3990.0,1004.0,0.0,0.0,0.0,4000.0,2000.0,0
70000.0,1.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5481.0,6495.0,7514.0,8582.0,9038.0,9490.0,1113.0,1132.0,1200.0,600.0,600.0,600.0,0
120000.0,2.0,1.0,2.0,35.0,1.0,2.0,0.0,0.0,0.0,0.0,77785.0,75984.0,78109.0,79198.0,80865.0,82859.0,0.0,4000.0,2988.0,3100.0,3500.0,6382.0,0
360000.0,1.0,1.0,2.0,33.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,714.0,-68.0,-68.0,-68.0,4132.0,-2.0,7.0,0.0,0.0,4200.0,48.0,5500.0,0
100000.0,1.0,2.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,72703.0,74147.0,76305.0,77855.0,78961.0,80452.0,2653.0,3352.0,3413.0,3000.0,2919.0,2944.0,1
50000.0,1.0,1.0,1.0,56.0,-1.0,0.0,0.0,0.0,0.0,0.0,5433.0,12906.0,7044.0,6787.0,6534.0,6277.0,1117.0,1098.0,231.0,234.0,238.0,175.0,0
210000.0,2.0,1.0,1.0,23.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,29337.0,30362.0,31356.0,0.0,0.0,29337.0,1500.0,1500.0,1500.0,0
290000.0,1.0,2.0,2.0,43.0,0.0,0.0,0.0,0.0,-1.0,-1.0,124362.0,111594.0,58039.0,3818.0,1318.0,0.0,5100.0,2507.0,1500.0,2000.0,0.0,1333.0,0
210000.0,1.0,2.0,2.0,47.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-163.0,-163.0,-163.0,-65167.0,-168.0,2999.0,0.0,0.0,5530.0,84332.0,21500.0,30000.0,0
150000.0,2.0,1.0,1.0,54.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,262.0,329.0,39919.0,263.0,263.0,263.0,331.0,40118.0,264.0,264.0,790.0,0
80000.0,1.0,2.0,2.0,36.0,2.0,2.0,2.0,0.0,0.0,0.0,48751.0,49853.0,48781.0,50170.0,51237.0,52360.0,2200.0,0.0,2500.0,2500.0,2100.0,2000.0,1
10000.0,2.0,3.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,7065.0,8148.0,9199.0,9558.0,9136.0,9392.0,1200.0,1200.0,500.0,500.0,500.0,0.0,0
90000.0,1.0,2.0,1.0,28.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,5580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,1
110000.0,1.0,1.0,2.0,30.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,2932.0,2373.0,2373.0,1475.0,3102.0,3151.0,0.0,2373.0,1475.0,4000.0,3000.0,2373.0,1
200000.0,1.0,1.0,2.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,99.0,99.0,99.0,99.0,348.0,99.0,99.0,99.0,99.0,348.0,0.0,1
200000.0,2.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.0,3344.0,4450.0,14280.0,14894.0,15608.0,1064.0,1170.0,10000.0,1000.0,1000.0,464.0,0
20000.0,1.0,2.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,-2.0,16348.0,10535.0,10720.0,10120.0,0.0,0.0,2010.0,1508.0,1000.0,0.0,0.0,0.0,0
360000.0,1.0,1.0,1.0,39.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,167685.0,3288.0,75244.0,6468.0,3169.0,3130.0,3304.0,75260.0,6484.0,24.0,3144.0,3458.0,0
20000.0,1.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,19262.0,34729.0,18808.0,18302.0,18995.0,19400.0,1310.0,3190.0,1500.0,1000.0,860.0,900.0,0
70000.0,2.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,68462.0,69205.0,70644.0,70759.0,70352.0,70659.0,3100.0,3160.0,3100.0,2500.0,2600.0,2800.0,0
50000.0,1.0,2.0,1.0,52.0,2.0,0.0,0.0,0.0,0.0,-1.0,27548.0,28578.0,29660.0,30600.0,-300.0,9037.0,1478.0,1560.0,1500.0,0.0,9337.0,323.0,1
10000.0,2.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6691.0,7723.0,17734.0,9081.0,8877.0,9261.0,1142.0,1286.0,500.0,320.0,529.0,500.0,0
50000.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,40730.0,41283.0,28134.0,29208.0,7778.0,9790.0,4069.0,1500.0,1500.0,0.0,5000.0,0.0,0
110000.0,1.0,2.0,1.0,48.0,2.0,2.0,2.0,0.0,0.0,2.0,65070.0,69480.0,67800.0,69182.0,73431.0,72132.0,5500.0,0.0,2512.0,5400.0,0.0,3000.0,1
50000.0,1.0,3.0,1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1058.0,1726.0,390.0,390.0,390.0,390.0,1726.0,390.0,390.0,390.0,390.0,390.0,0
220000.0,2.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,36106.0,33494.0,29518.0,29569.0,28587.0,21201.0,3000.0,3000.0,6000.0,5000.0,1136.0,10000.0,0
20000.0,2.0,3.0,2.0,30.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,390.0,286.0,9457.0,10311.0,10374.0,10692.0,286.0,9847.0,1000.0,1000.0,500.0,442.0,0
50000.0,1.0,3.0,2.0,26.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000.0,1.0,2.0,1.0,36.0,4.0,3.0,2.0,0.0,0.0,0.0,62737.0,61413.0,59823.0,29526.0,25903.0,26563.0,0.0,0.0,1300.0,1000.0,1000.0,1500.0,1
240000.0,1.0,1.0,1.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14719.0,3192.0,4389.0,10179.0,5413.0,1899.0,3192.0,4397.0,10179.0,5413.0,1899.0,21986.0,0
100000.0,2.0,2.0,1.0,42.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,3256.0,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000.0,2.0,2.0,1.0,37.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1094.0,1335.0,3056.0,213.0,825.0,1240.0,1335.0,3056.0,213.0,825.0,1240.0,5693.0,0
50000.0,1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,49114.0,49907.0,38376.0,19595.0,19851.0,20256.0,2005.0,1323.0,840.0,713.0,727.0,701.0,0
310000.0,2.0,2.0,2.0,37.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,68430.0,72280.0,77097.0,7636.0,0.0,0.0,5000.0,7097.0,7636.0,0.0,0.0,2039.0,0
80000.0,1.0,2.0,2.0,27.0,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,698.0,0
550000.0,1.0,2.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,-2.0,68328.0,76797.0,55200.0,30000.0,0.0,0.0,10000.0,20000.0,5000.0,0.0,0.0,0.0,0
80000.0,2.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,35220.0,38215.0,38598.0,40560.0,40968.0,42321.0,4000.0,5390.0,3000.0,1453.0,2000.0,1677.0,0
90000.0,2.0,2.0,2.0,23.0,1.0,3.0,2.0,0.0,0.0,0.0,39772.0,38836.0,36654.0,32747.0,33091.0,33291.0,0.0,15.0,1831.0,1175.0,1338.0,1216.0,1
170000.0,2.0,2.0,1.0,51.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,9773.0,4101.0,3866.0,14894.0,6833.0,6972.0,4146.0,3866.0,14894.0,137.0,139.0,3029.0,0
30000.0,2.0,3.0,1.0,54.0,0.0,0.0,0.0,0.0,2.0,2.0,17708.0,18734.0,19442.0,20741.0,21162.0,20671.0,1615.0,1323.0,1622.0,900.0,0.0,765.0,0
50000.0,2.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,26149.0,26660.0,27637.0,22521.0,20533.0,14659.0,2000.0,1718.0,1210.0,1018.0,539.0,5001.0,0
130000.0,2.0,3.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,119312.0,116259.0,103438.0,49319.0,91191.0,82168.0,20021.0,40354.0,20000.0,43608.0,103.0,10000.0,0
270000.0,2.0,3.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,48872.0,43688.0,35638.0,41704.0,43869.0,45160.0,3688.0,2638.0,6704.0,2869.0,2000.0,1686.0,0
